COG1208	K16881
COG0003	K01551
COG1222	K13525
COG3576	K07006
COG1018	K00523
COG3464	K07485
COG2358	K07080
COG1480	K07037
COG3378	K06919
COG4099	K03932
COG3052	K01646
COG3051	K01643
COG1092	K06969
COG0721	K02435
COG2377	K09001
COG2963	K07483
COG0780	K09457
COG0338	K06223
COG1321	K03709
COG0410	K01996
COG0411	K01995
COG1928	K00728
COG3865	K04750
COG3554	K09957
COG0474	K01537
COG1105	K00882
COG3652	K08995
COG1713	K06950
COG2267	K01055
COG1272	K11068
COG1893	K00077
COG3882	K16027
COG3173	K11729
COG2366	K01434
COG2368	K14534
COG3233	K06986
COG1697	K03166
COG1389	K03167
COG0147	K01657
COG2159	K07045
COG2820	K03784
COG2211	K03292
COG0748	K07226
COG3806	K07167
COG3133	K06077
COG3014	K09859
COG3063	K02656
COG1280	K05834
COG1242	K07139
COG1647	K03928
COG0141	K00013
COG1660	K06958
COG1454	K19954
COG2005	K02019
COG4658	K03614
COG4659	K03612
COG4660	K03613
COG4657	K03617
COG2878	K03616
COG2303	K00108
COG0665	K00303
COG1437	K05873
COG2761	K07396
COG0560	K15781
COG1937	K21600
COG3086	K03803
COG1679	K09123
COG1786	K09128
COG1950	K08972
COG3202	K03301
COG3381	K03533
COG2180	K00373
COG1140	K00371
COG3258	K19713
COG0260	K01255
COG1610	K09117
COG0129	K01687
COG1651	K03673
COG2052	K09777
COG0548	K00930
COG1364	K00620
COG0002	K00145
COG0666	K21440
COG1023	K00033
COG3000	K22618
COG1719	K07013
COG4821	K03271
COG3653	K06015
COG1623	K07067
COG1329	K07736
COG4745	K00728
COG3950	K07459
COG4938	K07459
COG2816	K03426
COG3616	K18425
COG0512	K01658
COG0139	K01496
COG0107	K02500
COG1872	K09131
COG4956	K06865
COG2186	K05799
COG0826	K08303
COG2945	K07018
COG2265	K03215
COG3477	K08996
COG3594	K13663
COG2407	K01804
COG1252	K03885
COG0163	K03186
COG0043	K03182
COG2913	K06186
COG1391	K00982
COG1035	K00441
COG1482	K01809
COG3944	K16554
COG3919	K17810
COG3816	K09986
COG1882	K00656
COG0159	K01695
COG0133	K01696
COG0135	K01817
COG0134	K01609
COG0547	K00766
COG2982	K07289
COG0232	K01129
COG0684	K10218
COG1402	K01470
COG4753	K07720
COG2606	K03976
COG0153	K00849
COG0169	K00014
COG0703	K13829
COG1504	K09008
COG3580	K04115
COG2993	K00405
COG1957	K01239
COG2414	K03738
COG1486	K07406
COG0679	K07088
COG1492	K02232
COG0082	K01736
COG0345	K00286
COG1489	K06206
COG0554	K00864
COG2759	K01938
COG0460	K00003
COG1394	K02120
COG1156	K02118
COG1155	K02117
COG1436	K02122
COG1527	K02119
COG1390	K02121
COG1269	K02123
COG1320	K05571
COG2212	K05570
COG1863	K05569
COG0651	K05568
COG1006	K05567
COG2111	K05566
COG2764	K04750
COG1453	K07079
COG4566	K14987
COG0578	K00111
COG1239	K03405
COG1240	K03404
COG3199	K07029
COG2188	K03710
COG3221	K02044
COG1067	K04770
COG3664	K21000
COG2936	K06978
COG1099	K07051
COG1735	K07048
COG2513	K03417
COG2129	K07096
COG0161	K00833
COG1741	K06911
COG3467	K07005
COG4177	K01998
COG0559	K01997
COG0594	K03536
COG1847	K06346
COG2453	K14165
COG3552	K07161
COG3809	K09981
COG3762	K08988
COG0376	K03782
COG1914	K03322
COG5401	K06298
COG4936	K07720
COG2015	K05555
COG1119	K05776
COG2191	K11261
COG3740	K06904
COG2723	K05350
COG0695	K06191
COG2002	K06284
COG4667	K07001
COG1171	K01754
COG1111	K06877
COG3359	K07502
COG0627	K07214
COG1069	K00853
COG1020	K15654
COG3544	K08995
COG4992	K00821
COG0137	K01940
COG0165	K01755
COG2306	K09145
COG1883	K01572
COG3474	K08738
COG2182	K02027
COG1472	K01207
COG0175	K00390
COG3585	K02019
COG3875	K22373
COG2410	K09147
COG3191	K18572
COG4113	K07064
COG2855	K19239
COG2050	K02614
COG1962	K00584
COG0263	K00931
COG0014	K00147
COG1716	K11894
COG0207	K00560
COG4301	K18911
COG0368	K02233
COG2038	K00768
COG2087	K02231
COG3167	K02664
COG1640	K00705
COG3281	K05343
COG1842	K03969
COG0689	K00989
COG0429	K07019
COG4585	K07675
COG2168	K07237
COG2923	K07236
COG1553	K06039
COG1310	K21140
COG1977	K03636
COG2844	K00990
COG1089	K01711
COG1120	K02013
COG4284	K00972
COG0212	K01934
COG0131	K01693
COG0118	K02501
COG0077	K14170
COG1605	K14170
COG1141	K05337
COG0059	K00053
COG1469	K09007
COG4867	K07114
COG2998	K05772
COG4662	K05773
COG1964	K06937
COG1693	K09720
COG0069	K00265
COG0067	K00265
COG0070	K00265
COG2823	K04065
COG3869	K19405
COG0609	K02015
COG1699	K13626
COG1551	K03563
COG1060	K18285
COG1427	K11782
COG3344	K00986
COG3901	K19339
COG1874	K12308
COG1189	K06442
COG1465	K11646
COG2164	K09143
COG0430	K01974
COG3459	K13688
COG4806	K01813
COG0155	K00392
COG2968	K09807
COG3658	K03620
COG0602	K10026
COG0603	K06920
COG2716	K03567
COG0040	K00765
COG4106	K00598
COG2721	K01685
COG3031	K02452
COG4970	K08084
COG4967	K02671
COG3156	K02460
COG3149	K02462
COG3510	K18062
COG1718	K07178
COG4123	K15460
COG3410	K09384
COG0385	K03453
COG4076	K11434
COG0510	K07251
COG4671	K02563
COG1174	K05846
COG1732	K05845
COG1125	K05847
COG2898	K14205
COG5278	K03406
COG3533	K09955
COG1093	K02945
COG3222	K09931
COG1524	K18398
COG3246	K18013
COG1129	K10441
COG1878	K07130
COG2319	K14963
COG3356	K12349
COG0371	K00005
COG1913	K06974
COG3461	K09700
COG3647	K08984
COG3327	K02616
COG2944	K07726
COG1047	K03775
COG0128	K00800
COG4689	K01574
COG2605	K07031
COG1571	K06932
COG1910	K07219
COG0132	K01935
COG1834	K01482
COG3075	K00112
COG3718	K03337
COG1473	K01436
COG0287	K04517
COG0106	K01814
COG2257	K04061
COG4548	K02448
COG4927	K19200
COG4354	K17108
COG2242	K00595
COG3784	K09978
COG2094	K03652
COG4668	K02798
COG4969	K02650
COG4639	K07313
COG0488	K06158
COG2863	K17230
COG1300	K06384
COG5414	K07114
COG3665	K09967
COG4870	K01371
COG5266	K10094
COG3659	K07267
COG1532	K06964
COG1106	K07459
COG4748	K07504
COG2336	K07172
COG1569	K07063
COG0076	K13745
COG0440	K01653
COG3431	K13256
COG1334	K06603
COG1820	K01443
COG1359	K11530
COG5016	K01571
COG1203	K07012
COG3649	K19118
COG1468	K07464
COG1518	K15342
COG1343	K09951
COG0415	K01669
COG5013	K00370
COG1751	K09126
COG0314	K21142
COG2095	K05595
COG2516	K01012
COG2074	K05715
COG3448	K07168
COG0800	K01625
COG1090	K07071
COG2273	K01216
COG2929	K09803
COG1839	K09129
COG4117	K03620
COG3485	K00449
COG3413	K11354
COG1487	K18828
COG0833	K03294
COG3682	K02171
COG1988	K07038
COG3447	K11527
COG1312	K01686
COG4934	K08677
COG0083	K00872
COG2940	K07117
COG4456	K18829
COG3905	K18918
COG3320	K13356
COG3178	K07102
COG2706	K07404
COG3458	K01060
COG0657	K01066
COG4774	K02014
COG4586	K01990
COG3488	K00428
COG2948	K20533
COG2017	K01785
COG4993	K00117
COG1167	K05825
COG3844	K01556
COG1113	K03294
COG1231	K00274
COG3127	K09808
COG4975	K05340
COG1393	K00537
COG3396	K02609
COG3663	K03649
COG5650	K13671
COG2107	K11785
COG1501	K01811
COG3024	K09862
COG3239	K10255
COG0565	K02533
COG2404	K07097
COG1981	K08973
COG3622	K01816
COG3595	K11621
COG5207	K11844
COG2514	K07104
COG0595	K12574
COG2503	K20728
COG1430	K09005
COG2064	K12511
COG4965	K12510
COG4962	K02283
COG4963	K02282
COG4964	K02280
COG3745	K02279
COG4960	K02278
COG3847	K02651
COG2352	K01595
COG3253	K00435
COG2084	K00020
COG2169	K10778
COG1159	K03595
COG2423	K19244
COG1349	K03436
COG1206	K04094
COG2952	K09804
COG2362	K16203
COG1172	K10440
COG1494	K02446
COG1615	K09118
COG5611	K07064
COG2348	K11693
COG1802	K22293
COG3757	K07273
COG3179	K03791
COG3419	K02674
COG3427	K09386
COG2041	K07147
COG2367	K17836
COG0710	K03785
COG1923	K03666
COG3494	K09949
COG2919	K05589
COG3284	K21405
COG3325	K01183
COG3650	K08985
COG2216	K01547
COG2060	K01546
COG1609	K02529
COG3511	K01114
COG1626	K03931
COG2406	K03594
COG3678	K06006
COG4798	K03183
COG3710	K22486
COG3964	K01465
COG2355	K01273
COG3634	K03387
COG5285	K00477
COG3836	K02510
COG1607	K01073
COG1210	K00963
COG1446	K13051
COG0258	K02335
COG3347	K01628
COG2802	K07157
COG1526	K02379
COG3058	K02380
COG3214	K09927
COG1758	K03060
COG1876	K07260
COG4299	K10532
COG0719	K09014
COG0396	K09013
COG3193	K11477
COG3399	K09943
COG4691	K21495
COG2138	K03795
COG2102	K06927
COG1576	K00783
COG5606	K15773
COG0788	K01433
COG2218	K22082
COG4311	K00304
COG0588	K01834
COG4152	K01990
COG2326	K22468
COG5553	K00456
COG5520	K01201
COG1796	K02347
COG3384	K15777
COG0672	K07243
COG3654	K07341
COG3436	K07484
COG0687	K11069
COG2141	K00320
COG4772	K02014
COG3318	K07039
COG1534	K07574
COG0293	K02427
COG0738	K02429
COG2520	K16381
COG4977	K13633
COG1324	K03926
COG5640	K09640
COG2322	K08976
COG3217	K07140
COG1245	K03616
COG0561	K21064
COG3666	K07487
COG1620	K03303
COG1398	K23054
COG1510	K22109
COG0786	K03312
COG2930	K20523
COG3345	K07407
COG1438	K03402
COG2346	K06886
COG3868	K21006
COG3590	K07386
COG0400	K06999
COG1770	K01354
COG2171	K00674
COG1565	K18164
COG1177	K11070
COG1176	K11071
COG2384	K06967
COG3254	K03534
COG4710	K18918
COG1457	K10974
COG0580	K06188
COG2215	K08970
COG2040	K00547
COG2770	K02484
COG3279	K02477
COG0751	K01879
COG0752	K14164
COG3029	K00246
COG3080	K00247
COG2850	K10277
COG0583	K21900
COG0431	K19784
COG5309	K01199
COG2386	K02194
COG1138	K02198
COG2332	K02197
COG3609	K07746
COG2939	K01288
COG3363	K11176
COG2871	K00351
COG0579	K15736
COG4565	K02475
COG2390	K05346
COG3822	K09988
COG1578	K09116
COG0562	K01854
COG1039	K03471
COG3752	K12343
COG1461	K07030
COG3957	K01621
COG2156	K01548
COG3260	K18023
COG3261	K15830
COG1049	K01682
COG1760	K01752
COG0513	K05592
COG1942	K01821
COG3588	K01623
COG4866	K01163
COG3248	K05517
COG0765	K02029
COG0434	K06971
COG3969	K00390
COG4570	K01160
COG3935	K02086
COG2932	K01356
COG4930	K01338
COG3940	K06113
COG2873	K01740
COG4146	K03307
COG1274	K01596
COG0033	K01835
COG3839	K10112
COG3884	K10782
COG3858	K06306
COG1554	K15923
COG1904	K01812
COG0847	K02342
COG1328	K21636
COG3528	K09953
COG0645	K07028
COG0650	K12138
COG4813	K09992
COG2236	K07101
COG4225	K15532
COG0638	K03433
COG2145	K00878
COG1112	K14326
COG3714	K18575
COG1066	K04485
COG3629	K22894
COG4953	K05367
COG2081	K07007
COG2895	K00955
COG3807	K07184
COG3047	K07275
COG3760	K19055
COG1168	K14155
COG1577	K00869
COG4257	K18235
COG3938	K01777
COG3040	K03098
COG1643	K03579
COG2059	K07240
COG0121	K18802
COG3302	K07308
COG2143	K01829
COG2183	K06959
COG1850	K01601
COG3800	K07110
COG2225	K01638
COG2224	K01637
COG0116	K07444
COG3380	K06955
COG5621	K20613
COG3945	K07322
COG2200	K21023
COG3768	K08990
COG0221	K01507
COG4784	K01423
COG2813	K00564
COG0855	K00937
COG3393	K06976
COG1337	K09002
COG1353	K19076
COG1517	K19145
COG4951	K18959
COG3572	K01919
COG2335	K19519
COG3185	K00457
COG1916	K09973
COG3405	K20542
COG0391	K11212
COG1384	K04566
COG1218	K01082
COG1671	K09768
COG3025	K18446
COG0447	K01661
COG3542	K09705
COG1678	K07735
COG4445	K06169
COG0354	K06980
COG3483	K00453
COG0654	K03185
COG2035	K08974
COG3004	K03313
COG2907	K06954
COG3496	K09701
COG2962	K05786
COG3287	K20964
COG2235	K01478
COG3555	K22616
COG1768	K07099
COG2912	K10301
COG4145	K14392
COG0625	K00799
COG1281	K04083
COG3176	K22310
COG4258	K07003
COG2988	K05526
COG2170	K06048
COG3186	K00500
COG3508	K00451
COG2608	K07213
COG2836	K09792
COG5456	K09926
COG3278	K00404
COG2609	K00163
COG1169	K02552
COG1165	K02551
COG5265	K05663
COG4398	K10302
COG0661	K03688
COG2166	K02426
COG0722	K01626
COG1257	K00054
COG0837	K00845
COG4590	K02037
COG3735	K09973
COG0567	K00164
COG3358	K09164
COG2978	K12942
COG0783	K04047
COG3651	K09966
COG3526	K07401
COG3295	K09939
COG1166	K01585
COG3506	K09702
COG3598	K07505
COG4579	K00906
COG2274	K11004
COG3220	K09930
COG3219	K09929
COG4127	K07448
COG1637	K07503
COG4988	K16013
COG4987	K16012
COG1875	K07175
COG2829	K01058
COG3695	K07443
COG0647	K02566
COG1288	K02106
COG0387	K07300
COG3917	K14584
COG2717	K17247
COG3424	K16167
COG1755	K16168
COG2264	K02687
COG1195	K03629
COG4451	K01602
COG0259	K00275
COG3240	K12686
COG3639	K02042
COG3638	K02041
COG2747	K02398
COG3440	K07454
COG3168	K02665
COG3460	K02610
COG3963	K22309
COG3885	K09141
COG4865	K19268
COG5615	K14166
COG0349	K03684
COG4717	K03546
COG2967	K06195
COG0271	K05527
COG0278	K07390
COG3270	K11392
COG3213	K07234
COG4314	K19342
COG4263	K00376
COG1819	K05841
COG4097	K17247
COG1835	K16568
COG5029	K05956
COG4181	K05685
COG3540	K01113
COG2851	K03300
COG4978	K19575
COG0397	K08997
COG0386	K00432
COG2127	K06891
COG2771	K03556
COG3823	K22757
COG2321	K07054
COG3970	K14259
COG3618	K07046
COG2272	K03929
COG3211	K07093
COG2187	K07028
COG2370	K03192
COG3505	K03205
COG3701	K20531
COG3504	K20532
COG3451	K12063
COG1423	K07468
COG1666	K09767
COG3333	K07793
COG3550	K07154
COG3200	K01626
COG1188	K04762
COG1742	K09771
COG5569	K07810
COG1072	K00867
COG2405	K07066
COG0791	K21471
COG3134	K06077
COG2076	K11741
COG3661	K01235
COG2808	K07734
COG0676	K01792
COG0035	K00761
COG3402	K09167
COG0023	K03113
COG4357	K10144
COG3434	K07181
COG3773	K01449
COG4966	K02672
COG4502	K05967
COG4108	K02837
COG1707	K06862
COG4913	K03529
COG2380	K09785
COG2910	K07118
COG2937	K00631
COG0219	K03216
COG5426	K07114
COG4785	K05803
COG1857	K19075
COG3187	K03668
COG3571	K07020
COG1686	K07258
COG3198	K09926
COG3296	K09940
COG5573	K07064
COG4149	K02018
COG4148	K02017
COG3251	K05375
COG3208	K12242
COG0790	K07126
COG2124	K21164
COG1038	K01958
COG4567	K15012
COG1495	K03611
COG3238	K09936
COG3607	K07032
COG3275	K07704
COG2847	K09796
COG1429	K02230
COG0523	K02234
COG0208	K00526
COG4952	K01820
COG1540	K07160
COG2049	K06351
COG1984	K06350
COG3545	K07002
COG2360	K00684
COG3584	K21688
COG2115	K01805
COG1840	K02012
COG2821	K08304
COG4635	K00230
COG1059	K03653
COG3123	K09913
COG2173	K08641
COG3457	K21898
COG4564	K03406
COG3228	K09933
COG4424	K08104
COG4581	K03727
COG2334	K02204
COG4032	K06034
COG2209	K00350
COG1347	K00349
COG2869	K00348
COG1726	K00346
COG2055	K00073
COG2875	K05936
COG2602	K17838
COG1284	K07149
COG1906	K09133
COG2848	K09157
COG4147	K14393
COG2184	K04095
COG3893	K16899
COG2210	K07092
COG1806	K09773
COG3738	K09974
COG3422	K09946
COG4670	K01026
COG5008	K02670
COG3175	K02258
COG1795	K10713
COG2232	K06913
COG1980	K01622
COG1821	K06914
COG1411	K01814
COG3252	K01499
COG2037	K00672
COG1907	K06984
COG2457	K09154
COG1229	K00200
COG1029	K00201
COG1153	K00203
COG4789	K03230
COG1568	K07057
COG1078	K06885
COG4559	K02013
COG0140	K11755
COG1318	K07745
COG5424	K06137
COG3605	K08484
COG3707	K22010
COG1547	K09763
COG2867	K18588
COG4233	K08344
COG2906	K02192
COG1767	K13927
COG2345	K09012
COG1892	K01595
COG2269	K04568
COG1548	K07072
COG2054	K07144
COG3926	K22918
COG1332	K19140
COG1567	K19139
COG1421	K19138
COG4986	K02050
COG1341	K06947
COG1367	K07061
COG1583	K19091
COG4277	K02237
COG1949	K13288
COG2421	K01455
COG5274	K00463
COG4119	K23258
COG3030	K07113
COG4857	K00899
COG4341	K21196
COG4360	K00988
COG1243	K07139
COG5496	K18700
COG5031	K18586
COG0819	K03707
COG3194	K01483
COG3298	K07501
COG3044	K06924
COG3142	K06201
COG3340	K05995
COG4947	K07214
COG3491	K04125
COG3892	K01635
COG3785	K11940
COG1362	K01267
COG4126	K16841
COG3535	K09703
COG3361	K09166
COG4248	K08884
COG3216	K09928
COG2175	K03119
COG1563	K07242
COG3971	K02554
COG0120	K01807
COG2233	K02824
COG4638	K00479
COG4888	K17257
COG3826	K09990
COG3215	K02676
COG3742	K19686
COG4423	K19687
COG4941	K03088
COG2746	K00662
COG2126	K10716
COG2509	K07137
COG4188	K01062
COG5078	K10579
COG4460	K07024
COG4547	K09883
COG3977	K00835
COG3910	K07459
COG3804	K21672
COG3764	K07284
COG4021	K10761
COG2162	K00675
COG0670	K06890
COG1273	K10979
COG2902	K15371
COG4336	K22210
COG2610	K03299
COG1478	K12234
COG1805	K21163
COG3787	K09979
COG1896	K07023
COG3475	K07271
COG4700	K12600
COG2072	K07222
COG3541	K07074
COG5517	K16320
COG4235	K04018
COG4242	K13282
COG3126	K09914
COG3089	K09898
COG2837	K07223
COG1330	K03583
COG1079	K02057
COG4603	K02057
COG3845	K02056
COG1744	K07335
COG4154	K02431
COG3603	K09707
COG4408	K04940
COG2941	K06134
COG1635	K22699
COG1737	K19337
COG4047	K01741
COG3268	K12445
COG1054	K07146
COG2313	K16330
COG3645	K14623
COG3201	K03811
COG4922	K06893
COG2388	K06975
COG1754	K03168
COG3751	K07394
COG4186	K07099
COG1178	K02011
COG4646	K07317
COG2935	K21420
COG3558	K09958
COG2521	K06983
COG3132	K09915
COG4374	K19686
COG3947	K22894
COG4115	K19158
COG1864	K01173
COG4214	K10544
COG1791	K08967
COG4229	K09880
COG1798	K21440
COG3273	K14445
COG3557	K07586
COG3076	K09893
COG3059	K15977
COG4833	K08257
COG3733	K00276
COG0026	K01589
COG3759	K08987
COG1953	K03457
COG3570	K04343
COG3565	K06991
COG5010	K02656
COG3577	K06985
COG2720	K18346
COG4213	K10543
COG3614	K11527
COG4455	K11898
COG3183	K07453
COG3512	K09951
COG3513	K09952
COG4845	K19271
COG4346	K00728
COG4237	K12140
COG3262	K15830
COG3473	K01799
COG5026	K00844
COG5478	K19792
COG4247	K01083
COG3145	K10859
COG0269	K13831
COG3962	K03336
COG4551	K20201
COG2826	K07482
COG2989	K21470
COG3330	K09942
COG4754	K02049
COG4757	K06889
COG1986	K01529
COG3670	K00464
COG3538	K09704
COG2140	K06859
COG4669	K03222
COG4790	K03226
COG3942	K22409
COG1076	K05801
COG3306	K07270
COG2311	K07148
COG3317	K07287
COG4124	K01218
COG1982	K01582
COG3128	K07336
COG2324	K08977
COG2130	K23256
COG1182	K01118
COG1276	K14166
COG1244	K06936
COG3010	K01788
COG3336	K02351
COG4303	K03735
COG4302	K03736
COG3195	K13485
COG2351	K07127
COG3648	K00365
COG3257	K14977
COG2243	K03394
COG2099	K05895
COG2073	K02189
COG2241	K00595
COG1010	K13541
COG2082	K06042
COG3684	K01635
COG3038	K12262
COG1965	K06202
COG4573	K16371
COG2042	K07241
COG3376	K07241
COG3265	K00851
COG4716	K10254
COG3781	K08994
COG3967	K14189
COG1416	K09004
COG3184	K09924
COG2807	K03449
COG4829	K03464
COG4452	K06143
COG1270	K02227
COG1813	K07729
COG3546	K06334
COG3867	K01224
COG3247	K21908
COG3981	K03790
COG1869	K06726
COG3898	K02498
COG2409	K06994
COG1513	K01725
COG4095	K15383
COG3484	K07395
COG3416	K09945
COG1705	K02395
COG5542	K07542
COG4266	K01477
COG3245	K00406
COG3158	K03549
COG1415	K09003
COG3729	K06884
COG5605	K02277
COG2254	K07012
COG1688	K19090
COG0585	K06176
COG1769	K09127
COG1336	K09000
COG3337	K19141
COG1604	K19142
COG2365	K18045
COG1812	K00789
COG3435	K00450
COG3854	K06390
COG3263	K11105
COG1920	K14941
COG5555	K01127
COG2996	K00243
COG3161	K03181
COG3242	K09937
COG5498	K01180
COG1017	K05916
COG3021	K18353
COG3495	K09950
COG3046	K06876
COG3148	K05812
COG1564	K00949
COG4891	K16260
COG3813	K09984
COG4663	K21395
COG4664	K11690
COG4665	K11689
COG2317	K01299
COG4650	K14414
COG0408	K00228
COG4618	K12536
COG3675	K16818
COG4763	K11941
COG2991	K05952
COG3968	K01915
COG2819	K07017
COG1608	K06981
COG3407	K01597
COG3931	K01458
COG0435	K07393
COG3329	K07086
COG4250	K07814
COG5135	K00275
COG1929	K00865
COG2452	K07450
COG2354	K09781
COG1348	K22899
COG3741	K01458
COG2710	K02591
COG2039	K01304
COG2949	K03748
COG0818	K00887
COG3243	K03821
COG4558	K02016
COG3720	K07225
COG4826	K13963
COG0754	K01460
COG3705	K02502
COG2066	K01425
COG1978	K10672
COG2981	K06203
COG5379	K13622
COG2149	K00389
COG5338	K20920
COG3026	K03598
COG5531	K15223
COG3009	K09857
COG2703	K07216
COG1628	K09120
COG3319	K02364
COG3478	K07069
COG0478	K11211
COG4091	K00003
COG2927	K02339
COG3644	K09965
COG3833	K15772
COG5398	K21418
COG1395	K22300
COG4200	K20461
COG3883	K21471
COG4268	K19147
COG3717	K01815
COG4572	K06197
COG4760	K06890
COG3564	K09959
COG4253	K11904
COG3066	K03573
COG1787	K07448
COG2425	K07114
COG2872	K07050
COG2900	K03745
COG0850	K03610
COG2894	K03609
COG0851	K03608
COG4143	K02064
COG3022	K09861
COG4199	K07462
COG4959	K12062
COG3846	K07344
COG0678	K11187
COG4101	K14673
COG4908	K00635
COG5126	K13448
COG3575	K09962
COG3825	K09989
COG3486	K03897
COG1944	K09136
COG3372	K09744
COG3814	K09985
COG1026	K06972
COG4087	K01533
COG1407	K06953
COG2100	K06871
COG3159	K09921
COG2122	K09740
COG5377	K01143
COG1851	K09130
COG3583	K21688
COG1817	K09726
COG1275	K03304
COG4133	K02193
COG3573	K07077
COG3234	K09934
COG3236	K09935
COG5113	K09935
COG3754	K07272
COG3196	K09925
COG2150	K00058
COG2842	K07132
COG1448	K00832
COG1897	K00651
COG1031	K14441
COG3758	K09975
COG2732	K03623
COG4290	K01167
COG3681	K20021
COG2974	K03554
COG1811	K07150
COG3129	K06970
COG2942	K16213
COG4580	K02024
COG3143	K03414
COG1179	K22132
COG2838	K00031
COG2990	K09824
COG3772	K01185
COG1223	K22530
COG3734	K00883
COG3802	K14259
COG1339	K07732
COG2160	K01804
COG3395	K22129
COG3719	K01169
COG2376	K05878
COG4137	K02497
COG3774	K22721
COG3680	K09968
COG4413	K08717
COG2857	K00413
COG4889	K19789
COG3916	K22957
COG3602	K09964
COG1946	K10805
COG3587	K01156
COG1700	K09124
COG4328	K09147
COG4401	K06208
COG3530	K09954
COG5350	K14819
COG3812	K09983
COG4193	K13714
COG1889	K03183
COG5625	K22659
COG3703	K07232
COG4094	K15744
COG2921	K09158
COG3946	K06889
COG3001	K15523
COG3788	K07136
COG2977	K02362
COG3230	K07215
COG4678	K12056
COG1098	K07571
COG1380	K06518
COG1346	K05339
COG3232	K01826
COG2704	K07792
COG3338	K01674
COG1455	K02761
COG3456	K11913
COG3913	K11890
COG0814	K03834
COG3124	K08682
COG4175	K02000
COG4176	K02001
COG2113	K02002
COG3002	K09822
COG3469	K01183
COG4674	K11962
COG5443	K06601
COG5442	K06602
COG3728	K07474
COG1041	K07446
COG4575	K05594
COG2112	K07176
COG0831	K01430
COG0832	K01429
COG0804	K01428
COG2371	K03187
COG0830	K03188
COG0829	K03190
COG3357	K07743
COG3352	K13924
COG5014	K04069
COG5017	K07432
COG4943	K21023
COG4881	K00185
COG4340	K20418
COG1535	K01252
COG3341	K06993
COG1979	K19955
COG3630	K01573
COG4281	K08762
COG3015	K06079
COG0418	K01465
COG4917	K04029
COG2603	K06917
COG2342	K01884
COG3770	K07261
COG2158	K07162
COG1781	K00610
COG2904	K06879
COG4121	K15461
COG2964	K21829
COG3480	K07177
COG3687	K07044
COG1507	K09009
COG4779	K23187
COG2364	K07149
COG0692	K03648
COG0813	K03784
COG2508	K09684
COG5663	K05967
COG3965	K16264
COG2845	K09795
COG1444	K06957
COG2047	K07159
COG3973	K03657
COG4044	K23205
COG5039	K19431
COG4114	K13255
COG3346	K14998
COG5006	K11939
COG4544	K14160
COG2822	K07224
COG4597	K09970
COG2375	K07229
COG2828	K20451
COG1799	K09772
COG4569	K04073
COG1938	K07159
COG4308	K10533
COG2933	K06968
COG3105	K09908
COG3835	K02647
COG3487	K07231
COG4825	K07142
COG4264	K03895
COG1903	K02188
COG1824	K07244
COG3704	K03201
COG2359	K06416
COG1340	K10716
COG2229	K06945
COG2178	K07477
COG3423	K07724
COG2061	K01754
COG3596	K06946
COG3144	K02414
COG3226	K02167
COG2501	K14761
COG4766	K04030
COG3323	K11022
COG4134	K05777
COG3154	K03690
COG1481	K09762
COG1292	K05020
COG2213	K02798
COG3135	K05782
COG3091	K02742
COG2240	K00868
COG4820	K04024
COG4816	K04026
COG4819	K04019
COG1279	K06895
COG2917	K06190
COG4469	K06198
COG3013	K09161
COG2144	K07123
COG4720	K16924
COG1227	K15986
COG1365	K23170
COG3442	K07009
COG3180	K07120
COG4583	K00305
COG0246	K00009
COG3689	K08986
COG1264	K20116
COG1263	K20116
COG3896	K18554
COG5524	K04641
COG2740	K07742
COG1827	K07105
COG4002	K00625
COG5632	K01447
COG3976	K17363
COG2029	K09139
COG4769	K00805
COG3888	K00845
COG5007	K22066
COG0027	K08289
COG1056	K13522
COG3731	K02781
COG3732	K02782
COG3730	K02783
COG3313	K06938
COG3818	K06977
COG3775	K02775
COG1135	K02071
COG4158	K10440
COG1888	K09732
COG1464	K02073
COG2011	K02072
COG5416	K08992
COG3777	K09709
COG2824	K06193
COG4981	K11533
COG2179	K07015
COG4132	K02054
COG4496	K03720
COG1865	K08260
COG3723	K07455
COG1990	K04794
COG3960	K01608
COG4882	K19701
COG4120	K05832
COG1101	K05833
COG3859	K16789
COG5083	K05967
COG3531	K07396
COG4619	K02068
COG1036	K00176
COG3283	K03721
COG4209	K17319
COG3412	K05881
COG4110	K05792
COG4362	K00491
COG3711	K03483
COG2899	K09799
COG4088	K00860
COG3397	K03933
COG4305	K20628
COG1859	K07559
COG5018	K06348
COG3553	K09956
COG3231	K19300
COG5271	K14572
COG1531	K09715
COG5186	K19619
COG1485	K06916
COG5238	K14319
COG2190	K02777
COG1709	K15773
COG2090	K09738
COG3543	K09706
COG3722	K02562
COG2266	K19712
COG1856	K09711
COG4343	K19085
COG4542	K16651
COG1930	K02009
COG4725	K05925
COG1952	K03071
COG3766	K08989
COG5222	K05791
COG4230	K13821
COG4604	K02013
COG4605	K02015
COG4606	K02015
COG4607	K02016
COG1712	K06989
COG5610	K07025
COG3708	K13653
COG4196	K22452
COG4989	K05275
COG4521	K15551
COG4326	K06377
COG1021	K02363
COG5298	K06986
COG4721	K16925
COG4724	K01227
COG4245	K07114
COG3709	K05774
COG3414	K02822
COG3037	K03475
COG2123	K00989
COG1783	K06909
COG3433	K01252
COG3470	K07230
COG3465	K09388
COG2959	K06313
COG1655	K09766
COG4684	K16789
COG1954	K02443
COG4839	K13052
COG4578	K02466
COG2607	K06923
